Taxa_abr,Nstudy,Study,StudyYear,SuccStage,Mean.Age,Name,MeanHabitaSites,MeanRefForest,PreviousLandUse,Country,Site,Mean_Longitude,Mean_Latitude,Mean_Elevation,Mean_Rainfall,Zoogeographical_Realm_Holt_etal_2013,Zoogeographical_Region_Holt_etal_2013,Olson Biogeographic Realm,Continent_Island,Biome,Ai,Ak,RRR,List,Dissim,Si,Sk,RRS,BGroupOverall,BGroupBRealm,BGroupBiome,BGroupContIsla,Taxa,NStudyTaxa,FSpi,FSpk,RRFSp,Ini,Ink,RRIn,SDi,SDk,RRSD,Gri,Grk,RRGr,Pri,Prk,RRPr,Poi,Pok,RRPo,Sci,Sck,RRSc,Gzi,Gzk,RRGz,PatchPtoA5,PatchPtoA10,PatchPtoA25,PatchPtoA50,PatchPtoA75,PatchPtoA100,PatchArea5,PatchArea10,PatchArea25,PatchArea50,PatchArea75,PatchArea100,nPatches5,nPatches10,nPatches25,nPatches50,nPatches75,nPatches100,p.Forest5km,p.Forest10km,p.Forest25km,p.Forest50km,p.Forest75km,p.Forest100km
B,100,Martin_&_Blackburn,2010,ES,0,100B_Martin_&_Blackburn_2010_ES,Cleared_agricultural_land,Primary_Forest,abandoned_agriculture,Indonesia,Lambusango_Forest_Reserve_Buton_Island_Sulawesi,122.4,-5.166667,675,1750,OR_Oriental,IM_Indo-Malay,Indo Malay,Island,Moist,6,7,-0.15415068,Y,0.5945946,0.4054054,1,-0.902867725,BirdsES,OR_OrientalBirdsES,MoistBirdsES,IslandBirdsES,Birds,44,9,16,-0.575364145,22,12,0.606135804,10,14,-0.336472237,6,1,1.791759469,5,2,0.916290732,1,0,NA,0,0,NA,1,0,NA,0.006949498,0.006833219,0.007138173,0.007233472,0.007314459,0.007312029,13835493.07,24903887.53,7576016.436,9551309.551,14534040.35,13232884.12,4,8,81,212,330,521,0.7036067,0.638586437,0.3145112,0.25962981,0.273299009,0.220992402
B,100,Martin_&_Blackburn,2010,YSF,NA,100B_Martin_&_Blackburn_2010_YSF,Disturbed_Secondary_Forest,Primary_Forest,slash_and_burn_agriculture,Indonesia,Lambusango_Forest_Reserve_Buton_Island_Sulawesi,122.4,-5.166667,675,1750,OR_Oriental,IM_Indo-Malay,Indo Malay,Island,Moist,7,7,0,Y,0.2615385,0.7384615,1,-0.303186311,BirdsYSF,OR_OrientalBirdsYSF,MoistBirdsYSF,IslandBirdsYSF,Birds,44,17,16,0.060624622,15,12,0.223143551,16,14,0.133531393,3,1,1.098612289,2,2,0,0,0,NA,0,0,NA,0,0,NA,0.006949498,0.006833219,0.007138173,0.007233472,0.007314459,0.007312029,13835493.07,24903887.53,7576016.436,9551309.551,14534040.35,13232884.12,4,8,81,212,330,521,0.7036067,0.638586437,0.3145112,0.25962981,0.273299009,0.220992402
B,100,Martin_&_Blackburn,2010,MSF,30,100B_Martin_&_Blackburn_2010_MSF,Regenerating_Secondary_Forest,Primary_Forest,abandoned_agriculture,Indonesia,Lambusango_Forest_Reserve_Buton_Island_Sulawesi,122.4,-5.166667,675,1750,OR_Oriental,IM_Indo-Malay,Indo Malay,Island,Moist,9,7,0.251314428,Y,0.1875,0.8125,1,-0.207639365,BirdsMSF,OR_OrientalBirdsMSF,MoistBirdsMSF,IslandBirdsMSF,Birds,44,20,16,0.223143551,13,12,0.080042708,17,14,0.194156014,2,1,0.693147181,3,2,0.405465108,0,0,NA,0,0,NA,0,0,NA,0.006949498,0.006833219,0.007138173,0.007233472,0.007314459,0.007312029,13835493.07,24903887.53,7576016.436,9551309.551,14534040.35,13232884.12,4,8,81,212,330,521,0.7036067,0.638586437,0.3145112,0.25962981,0.273299009,0.220992402
B,101,Arbelaez_etal,2011,YSF,15,101B_Arbelaez_etal_2011_YSF,Section_B,Section_C,pasture,Colombia,La_Patasola_natural_reserve,-75.55,4.683333,2400,NA,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,9,9,0,N,NA,NA,NA,NA,BirdsYSF,PN_PanamanianBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001000031,0.007149682,0.007710417,0.007576249,0.007616597,0.00757067,69226430.9,15827865.62,7046895.658,7473039.963,10488880.63,12417333.11,1,13,108,393,705,1138,0.874945403,0.65881349,0.389344692,0.376422876,0.421293362,0.452994911
B,101,Arbelaez_etal,2011,OSF,50,101B_Arbelaez_etal_2011_OSF,Section_A,Section_C,pasture,Colombia,La_Patasola_natural_reserve,-75.55,4.683333,2400,NA,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,9,9,0,N,NA,NA,NA,NA,BirdsOSF,PN_PanamanianBirdsOSF,MoistBirdsOSF,ContinentBirdsOSF,Birds,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001000031,0.007149682,0.007710417,0.007576249,0.007616597,0.00757067,69226430.9,15827865.62,7046895.658,7473039.963,10488880.63,12417333.11,1,13,108,393,705,1138,0.874945403,0.65881349,0.389344692,0.376422876,0.421293362,0.452994911
B,102,Dawson_etal,2011,MSF,20,102B_Dawson_etal_2011_MSF,Mt_Unu.Puene.Wamote,Wiwo.Atai.Ewaga,slash_and_burn_agriculture,Papua New Guinea,Waria_Valley,147.6222222,-7.886111167,47.67,3000,OC_Oceanian,PM_Papuan-Melanesian,Australasia,Island,Moist,40,52.66666667,-0.27510329,Y,0.3432594,0.6567406,0.813448283,-0.213993236,BirdsMSF,OC_OceanianBirdsMSF,MoistBirdsMSF,IslandBirdsMSF,Birds,46,17.33333333,22.66666667,-0.268263987,15.66666667,21.66666667,-0.324239668,13,17.66666667,-0.306730267,9,10.33333333,-0.138150338,2.333333333,3,-0.251314428,0,0,NA,0,0,NA,0,0,NA,0.00079252,0.000603,0.006212434,0.007261678,0.007576047,0.007866779,74317679.62,264028907.4,213919170.9,395072926,319482012.9,373569261.9,1,1,6,12,31,45,0.958059612,0.848459973,0.658227683,0.607860235,0.564249526,0.538763957
B,103,Mallari_etal,2011,ES,0,103B_Mallari_etal_2011_ES,Cultivation,Old_Growth_Forest,abandoned_agriculture,Philippines,Puerto_Princesa_Subterranean_river_National_Park,118.923033,10.154697,500,NA,OR_Oriental,IM_Indo-Malay,Indo Malay,Island,Moist,12,16,-0.287682072,Y,0.21428571,0.78571429,1,-0.241162051,BirdsES,OR_OrientalBirdsES,MoistBirdsES,IslandBirdsES,Birds,47,5,8,-0.470003629,11,13,-0.167054085,0,1,NA,1,2,-0.693147181,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.00056762,0.000349058,0.005448272,0.006436793,0.006798777,0.007089322,75968477.36,268099280.2,108818004.6,71079278.03,62952435.79,35986638.66,1,1,10,30,54,134,0.986650485,0.861996197,0.557514382,0.273268463,0.193644474,0.154539648
B,103,Mallari_etal,2011,YSF,10,103B_Mallari_etal_2011_YSF,Early_secondary_growth,Old_Growth_Forest,abandoned_agriculture,Philippines,Puerto_Princesa_Subterranean_river_National_Park,118.923033,10.154697,500,NA,OR_Oriental,IM_Indo-Malay,Indo Malay,Island,Moist,17,16,0.060624622,Y,0.09090909,0.90909091,1,-0.095310179,BirdsYSF,OR_OrientalBirdsYSF,MoistBirdsYSF,IslandBirdsYSF,Birds,47,9,8,0.117783036,14,13,0.074107972,1,1,0,2,2,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.00056762,0.000349058,0.005448272,0.006436793,0.006798777,0.007089322,75968477.36,268099280.2,108818004.6,71079278.03,62952435.79,35986638.66,1,1,10,30,54,134,0.986650485,0.861996197,0.557514382,0.273268463,0.193644474,0.154539648
B,103,Mallari_etal,2011,MSF,10,103B_Mallari_etal_2011_MSF,Advanced_secondary_growth,Old_Growth_Forest,abandoned_agriculture,Philippines,Puerto_Princesa_Subterranean_river_National_Park,118.923033,10.154697,500,NA,OR_Oriental,IM_Indo-Malay,Indo Malay,Island,Moist,18,16,0.117783036,Y,0.05882353,0.94117647,1,-0.060624622,BirdsMSF,OR_OrientalBirdsMSF,MoistBirdsMSF,IslandBirdsMSF,Birds,47,9,8,0.117783036,15,13,0.143100844,1,1,0,2,2,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.00056762,0.000349058,0.005448272,0.006436793,0.006798777,0.007089322,75968477.36,268099280.2,108818004.6,71079278.03,62952435.79,35986638.66,1,1,10,30,54,134,0.986650485,0.861996197,0.557514382,0.273268463,0.193644474,0.154539648
B,104,Catteral_etal,2012,ES,0,104B_Catteral_etal_2012_ES,Pasture_Lowlands_Uplands,Forest_Lowlands_Uplands,pasture,Australia,Wet_tropics_bioregion,145.75,-17,386.5,NA,AU_Australian,Au_Australian,Australasia,Continent,Moist,10,22.75,-0.821980052,N,NA,NA,NA,NA,BirdsES,AU_AustralianBirdsES,MoistBirdsES,ContinentBirdsES,Birds,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006789561,0.005707433,0.006519307,0.006680014,0.00701042,0.006965631,1727695.515,9631727.63,39026595.74,34368693.6,29848017.34,35323283.94,9,13,24,61,116,154,0.195169234,0.400170324,0.479861242,0.26848079,0.197070133,0.17419378
B,105,Gonzalez_etal,2012,ES,0,105B_Gonzalez_etal_2012_ES,PAD,Bosque_Relictual_Perenifolio_REAJ.REAM,abandoned_agriculture,Mexico,ejido_Ni–os_Heroes_de_Chapultepec,-91.3118055,17.465,450,2750,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,85,115,-0.302280872,N,NA,NA,NA,NA,BirdsES,PN_PanamanianBirdsES,MoistBirdsES,ContinentBirdsES,Birds,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005513327,0.00603827,0.006775333,0.007051623,0.00696795,0.007017433,2245030.733,2081755.771,4806239.417,9925861.755,11698253.4,12712075.05,6,25,122,325,698,1240,0.176012542,0.164888369,0.300863993,0.413162028,0.464857601,0.504672101
B,105,Gonzalez_etal,2012,YSF,6,105B_Gonzalez_etal_2012_YSF,Alcahuales_jovenes_AJ,Bosque_Relictual_Perenifolio_REAJ.REAM,abandoned_agriculture,Mexico,ejido_Ni–os_Heroes_de_Chapultepec,-91.3118055,17.465,450,2750,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,104,115,-0.100541229,N,NA,NA,NA,NA,BirdsYSF,PN_PanamanianBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005513327,0.00603827,0.006775333,0.007051623,0.00696795,0.007017433,2245030.733,2081755.771,4806239.417,9925861.755,11698253.4,12712075.05,6,25,122,325,698,1240,0.176012542,0.164888369,0.300863993,0.413162028,0.464857601,0.504672101
B,105,Gonzalez_etal,2012,MSF,15,105B_Gonzalez_etal_2012_MSF,Alcahuales_maduros_AM,Bosque_Relictual_Perenifolio_REAJ.REAM,abandoned_agriculture,Mexico,ejido_Ni–os_Heroes_de_Chapultepec,-91.3118055,17.465,450,2750,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,112,115,-0.026433257,N,NA,NA,NA,NA,BirdsMSF,PN_PanamanianBirdsMSF,MoistBirdsMSF,ContinentBirdsMSF,Birds,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005513327,0.00603827,0.006775333,0.007051623,0.00696795,0.007017433,2245030.733,2081755.771,4806239.417,9925861.755,11698253.4,12712075.05,6,25,122,325,698,1240,0.176012542,0.164888369,0.300863993,0.413162028,0.464857601,0.504672101
B,106,Reid_etal,2012,YSF,7,106B_Reid_etal_2012_YSF,CO_Control_Passive_restoration.FI_Prescribed_fire,FO_Old_growth_forest,pasture,Costa Rica,Las_Cruces_Biological_Station,-82.958889,8.785278,1100,4000,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,114,135,-0.16907633,Y,0.35577175,0.64422825,1,-0.43970219,BirdsYSF,PN_PanamanianBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,50,18,37,-0.720546155,61.5,77,-0.224768247,30,36,-0.182321557,7,8,-0.133531393,4.5,7,-0.441832752,9.5,6,0.459532329,1.5,1,0.405465108,0,0,NA,0.006285553,0.007161633,0.007663405,0.007569158,0.007588047,0.007520504,7041923.966,13471742.23,22020736.42,15085340.1,18963969.61,22014648.71,6,13,55,302,515,689,0.545390532,0.559319051,0.621063667,0.584098474,0.556429521,0.486038782
B,107,Moura_etal,2013,ES,0,107B_Moura_etal_2013_ES,Pasture_PGM_STM,Undisturbed_PGM_STM,pasture,Brazil,Eastern_And_Central Para,-51.030278,-2.7193055,54,1843,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,26.5,52.5,-0.683668437,N,NA,NA,NA,NA,BirdsES,NT_NeotropicalBirdsES,MoistBirdsES,ContinentBirdsES,Birds,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000512777,0.00027296,0.000109085,0.005801847,0.007723276,0.007522024,77487678.47,311444966.6,1948292125,2563497330,670910947.4,251867167,1,1,1,3,25,111,0.999972629,0.997947371,0.999200886,0.986070592,0.955720239,0.896130291
B,107,Moura_etal,2013,YSF,2.5,107B_Moura_etal_2013_YSF,Young_PGM_STM,Undisturbed_PGM_STM,pasture,Brazil,Eastern_And_Central Para,-51.030278,-2.7193055,54,1843,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,35,52.5,-0.405465108,N,NA,NA,NA,NA,BirdsYSF,NT_NeotropicalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000512777,0.00027296,0.000109085,0.005801847,0.007723276,0.007522024,77487678.47,311444966.6,1948292125,2563497330,670910947.4,251867167,1,1,1,3,25,111,0.999972629,0.997947371,0.999200886,0.986070592,0.955720239,0.896130291
B,107,Moura_etal,2013,MSF,12.5,107B_Moura_etal_2013_MSF,Intermediate_PGM_STM,Undisturbed_PGM_STM,pasture,Brazil,Eastern_And_Central Para,-51.030278,-2.7193055,54,1843,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,41,52.5,-0.247241103,N,NA,NA,NA,NA,BirdsMSF,NT_NeotropicalBirdsMSF,MoistBirdsMSF,ContinentBirdsMSF,Birds,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000512777,0.00027296,0.000109085,0.005801847,0.007723276,0.007522024,77487678.47,311444966.6,1948292125,2563497330,670910947.4,251867167,1,1,1,3,25,111,0.999972629,0.997947371,0.999200886,0.986070592,0.955720239,0.896130291
B,107,Moura_etal,2013,OSF,25,107B_Moura_etal_2013_OSF,Old_PGM_STM,Undisturbed_PGM_STM,pasture,Brazil,Eastern_And_Central Para,-51.030278,-2.7193055,54,1843,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,40,52.5,-0.271933715,N,NA,NA,NA,NA,BirdsOSF,NT_NeotropicalBirdsOSF,MoistBirdsOSF,ContinentBirdsOSF,Birds,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000512777,0.00027296,0.000109085,0.005801847,0.007723276,0.007522024,77487678.47,311444966.6,1948292125,2563497330,670910947.4,251867167,1,1,1,3,25,111,0.999972629,0.997947371,0.999200886,0.986070592,0.955720239,0.896130291
B,108,VanBael_etal,2013,ES,0,108B_VanBael_etal_2013_ES,Cattle_Pasture,Mature.forest,pasture,Panama,Soberania_National_Park,-79.783333,9.216667,30,1740,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,73,91,-0.220400065,Y,0.7184466,0.2815534,1,-1.267433151,BirdsES,PN_PanamanianBirdsES,MoistBirdsES,ContinentBirdsES,Birds,52,8,53,-1.890850372,48,65,-0.303186259,23,20,0.139761942,11,8,0.318453731,3,9,-1.098612289,10,5,0.693147181,2,2,0,0,0,NA,0.001329539,0.005922701,0.007040841,0.007381419,0.007350389,0.00739672,62881723.58,20984020.36,11289168.5,8457698.32,10939898.37,11524183.23,1,9,84,319,451,611,0.800167631,0.605221696,0.485444602,0.34581025,0.281042091,0.225639858
B,108,VanBael_etal,2013,YSF,5.5,108B_VanBael_etal_2013_YSF,Natural_succession_Rastrojo,Mature.forest,pasture,Panama,Soberania_National_Park,-79.783333,9.216667,30,1740,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,98,91,0.074107972,Y,0.484127,0.515873,1,-0.661894668,BirdsYSF,PN_PanamanianBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,52,36,53,-0.386772975,81,65,0.220061885,33,20,0.500775288,12,8,0.405465108,4,9,-0.810930216,10,5,0.693147181,3,2,0.405465108,0,0,NA,0.001329539,0.005922701,0.007040841,0.007381419,0.007350389,0.00739672,62881723.58,20984020.36,11289168.5,8457698.32,10939898.37,11524183.23,1,9,84,319,451,611,0.800167631,0.605221696,0.485444602,0.34581025,0.281042091,0.225639858
B,109,Almazan_etal,2015,YSF,20,109B_Almazan_etal_2015_YSF,ES_Early_Stage1.2.3,MS_Mature_Stage1.2.3,pasture,Mexico,Organera_Xophipala,-99.6009665,17.883026,1100,684,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Dry,17,21.3,-0.225493729,Y,0.211471861,0.788528139,0.89069264,-0.121831315,BirdsYSF,PN_PanamanianBirdsYSF,DryBirdsYSF,ContinentBirdsYSF,Birds,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008864163,0.008864163,0.008031218,0.008076232,0.007916105,0.007812674,203631.3005,203631.3005,352555.6844,1163279.654,1441136.389,2083123.371,1,2,67,355,881,1640,0.002607086,0.001303594,0.012143013,0.052877528,0.072237011,0.109330346
B,109,Almazan_etal,2015,MSF,35,109B_Almazan_etal_2015_MSF,IS_Intermediate_Stage1.2.3,MS_Mature_Stage1.2.3,pasture,Mexico,Organera_Xophipala,-99.6009665,17.883026,1100,684,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Dry,21.7,21.3,0.018605188,Y,0.193427946,0.806572054,0.89069264,-0.099206172,BirdsMSF,PN_PanamanianBirdsMSF,DryBirdsMSF,ContinentBirdsMSF,Birds,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008864163,0.008864163,0.008031218,0.008076232,0.007916105,0.007812674,203631.3005,203631.3005,352555.6844,1163279.654,1441136.389,2083123.371,1,2,67,355,881,1640,0.002607086,0.001303594,0.012143013,0.052877528,0.072237011,0.109330346
B,110,Cajas_etal,2015,YSF,8,110B_Cajas_etal_2015_YSF,Guamil1_Sitio_en_Regeneracion,Bosque1.2,pasture,Guatemala,Refugio_de_Vida_Silvestre_Bocas_del_Polochic,-89.38914733,15.38450933,50,2000,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,46,46,0,Y,0.69791665,0.30208335,0.869565233,-1.057290382,BirdsYSF,PN_PanamanianBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,54,6,18.5,-1.126011263,22,29,-0.276253377,6,7.5,-0.223143551,12,4,1.098612289,1,1,0,5,4.5,0.105360516,0,0,NA,0,0,NA,0.003580439,0.006612726,0.007552877,0.007563576,0.007682407,0.00763399,30419793.46,44835682.01,38247382.83,15998767.88,15386841.64,15600720.01,2,5,33,273,602,986,0.781413405,0.716693302,0.647105003,0.559555169,0.527325184,0.492619008
M,111,Green,1978,YSF,2.5,111M_Green_1978_YSF,Type_I_Forest,Type_III_Mature_Forest,pasture,Colombia,Cerro_Bran,-74.233333,8.566667,237.5,2705,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,2,4,-0.693147181,Y,0.3333333,0.6666667,1,-0.405465058,MammalsYSF,NT_NeotropicalMammalsYSF,MoistMammalsYSF,ContinentMammalsYSF,Mammals,1,2,4,-0.693147181,1,1,0,1,3,-1.098612289,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M,111,Green,1978,MSF,10,111M_Green_1978_MSF,Type_II_Forest,Type_III_Mature_Forest,pasture,Colombia,Cerro_Bran,-74.233333,8.566667,237.5,2705,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,5,4,0.223143551,Y,0.1111111,0.8888889,1,-0.117783023,MammalsMSF,NT_NeotropicalMammalsMSF,MoistMammalsMSF,ContinentMammalsMSF,Mammals,1,5,4,0.223143551,2,1,0.693147181,3,3,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M,112,daFonseca,1989,MSF,17.66666667,112M_daFonseca_1989_MSF,SM_SC_Fazenda_Esperanza.LG_SC_Hotel_Rio_Doce_State_Park.MD_SC_Fazenda_Montes_Claros,SM_PR.LG_PR.MD_PR,pasture,Brazil,Brazilian_Atlantic_Forest,-42,-19,323,1478,NT_Neotropical,SA_South.America,Neotropic,Continent,Moist,10.66666667,7,0.421213465,Y,0.344283411,0.655716589,0.833333333,-0.239705056,MammalsMSF,NT_NeotropicalMammalsMSF,MoistMammalsMSF,ContinentMammalsMSF,Mammals,2,5.333333333,3.666666667,0.374693449,5,3,0.510825624,1.333333333,1.333333333,0,2.333333333,1.333333333,0.559615788,0.666666667,0.666666667,0,0,0,NA,0,0,NA,1.333333333,0.666666667,0.693147181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M,113,Wilkie_&_Finn,1990,YSF,17,113M_Wilkie_&_Finn_1990_YSF,Regrowth_sites,Mature_Climax_sites,slash_and_burn_agriculture,D. R. of Congo (Zaire),Ituri_Forest,28.583333,1.416667,850,1900,AF_Afrotropical,GC_Guineo_Congolian,Afrotropic,Continent,Moist,15,17,-0.125163143,Y,0.1875,0.8125,1,-0.207639365,MammalsYSF,AF_AfrotropicalMammalsYSF,MoistMammalsYSF,ContinentMammalsYSF,Mammals,3,3,4,-0.287682072,0,1,NA,4,4,0,0,0,NA,5,5,0,0,0,NA,0,0,NA,6,7,-0.15415068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M,114,Estrada_etal,1994,ES,0,114M_Estrada_etal_1994_ES,Pasture,Undisturbed_Forest,pasture,Mexico,Los_Tuxtlas,-95,18.416667,1600,4964,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,2,14.1,-1.953027617,Y,0.3469388,0.6530612,1,-0.426084433,MammalsES,PN_PanamanianMammalsES,MoistMammalsES,ContinentMammalsES,Mammals,4,7,15,-0.762140052,6,10,-0.510825624,1,4,-1.386294361,3,4,-0.287682072,0,4,NA,0,0,NA,1,1,0,8,7,0.133531393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M,114,Estrada_etal,1994,YSF,10,114M_Estrada_etal_1994_YSF,Young.second.growth,Undisturbed_Forest,pasture,Mexico,Los_Tuxtlas,-95,18.416667,1600,4964,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,4.8,14.1,-1.077558879,Y,0.6,0.4,1,-0.916290732,MammalsYSF,PN_PanamanianMammalsYSF,MoistMammalsYSF,ContinentMammalsYSF,Mammals,4,3,15,-1.609437912,4,10,-0.916290732,1,4,-1.386294361,1,4,-1.386294361,0,4,NA,0,0,NA,1,1,0,3,7,-0.84729786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M,114,Estrada_etal,1994,OSF,27,114M_Estrada_etal_1994_OSF,Old.second.growths,Undisturbed_Forest,pasture,Mexico,Los_Tuxtlas,-95,18.416667,1600,4964,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,5.3,14.1,-0.978467977,Y,0.4761905,0.5238095,1,-0.64662721,MammalsOSF,PN_PanamanianMammalsOSF,MoistMammalsOSF,ContinentMammalsOSF,Mammals,4,4,15,-1.32175584,5,10,-0.693147181,2,4,-0.693147181,1,4,-1.386294361,0,4,NA,0,0,NA,1,1,0,3,7,-0.84729786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M,115,Fimbel,1994,YSF,20,115M_Fimbel_1994_YSF,YF,OF,abandoned_agriculture,Sierra Leone,Tiway_Moa_River,11.339375,7.526528,117,2621,AF_Afrotropical,GC_Guineo_Congolian,Afrotropic,Continent,Moist,11,9,0.200670695,Y,0.1,0.9,1,-0.105360516,MammalsYSF,AF_AfrotropicalMammalsYSF,MoistMammalsYSF,ContinentMammalsYSF,Mammals,5,5,4,0.223143551,0,0,NA,5,5,0,1,1,0,0,0,NA,0,0,NA,0,0,NA,4,2,0.693147181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M,116,Brosset_etal,1996,YSF,5.5,116M_Brosset_etal_1996_YSF,Secondary_Forest,Primary_Forest,pasture,French Guiana,French_Guiana,-53,-4,173,NA,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,61,75,-0.206614249,Y,0.2058824,0.7941176,1,-0.230523718,MammalsYSF,NT_NeotropicalMammalsYSF,MoistMammalsYSF,ContinentMammalsYSF,Mammals,6,20,28,-0.336472237,31,42,-0.303682414,21,24,-0.133531393,0,0,NA,3,4,-0.287682072,6,5,0.182321557,0,0,NA,0,0,NA,0.000808397,0.000648627,0.000316775,0.005737267,0.007232673,0.006855331,76536006.37,291860146.9,1868629793,1066966141,136471071.3,103383579.1,1,1,1,7,114,262,0.964469225,0.932848261,0.95691084,0.957478658,0.886482939,0.868112451
M,117,Raman,1996,YSF,5.33,117M_Raman_1996_YSF,1Year_fallows1984.5Year_fallows1989.10Year_fallows1985,Primary_Forest,slash_and_burn_agriculture,India,Mizoram_Dampa_Tiger_Reserve,92.375,23.558333,500,2150,OR_Oriental,Or_Oriental,Indo Malay,Continent,Moist,1.666666667,6,-1.280933845,Y,0.661375667,0.338624333,1,-1.082863947,MammalsYSF,OR_OrientalMammalsYSF,MoistMammalsYSF,ContinentMammalsYSF,Mammals,7,0.666666667,4,-1.791759469,0,0,NA,1,2,-0.693147181,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.666666667,4,-1.791759469,0.000758655,0.006304483,0.007345297,0.007546479,0.00757949,0.007733542,70081875.44,90039832.5,351430177.6,58418672.26,22798114.14,14226768.22,1,3,5,109,550,1416,0.893468548,0.867285307,0.899053327,0.814585104,0.713027961,0.644315532
